fu,2,夫扶芙蚨苻符坿泭柎孚俘郛莩桴稃粰罦䱐垺枹榑鳧鳬胡湖蝴糊餬猢瑚葫衚鶘鬍醐𪍒䴴瓠壺乎魱狐弧罘[(或音)]浮[(或音)]蜉[(或音)]
fu,3,府俯腐拊腑柎弣甫脯輔莆簠黼鯆鬴俌郙父㕮斧釜滏俛頫撫嘸虎唬琥許滸哺[(或音)]甒[(或音)]膴[(或音)]
fu,5,付咐附坿祔鮒駙父仆赴訃婦媍偩負副富傅賻賦户戽𣶉扈滬鳸雇擭濩穫蠖艧護韄頀呼嘑摢互冱枑怙岵祜楛婟瓠洿鄠嫮阜[(異讀)]
fu,7,弗佛怫拂咈坲茀彿沸刜紼艴氟髴笰綍伏茯袱洑垘栿服菔箙鵩復复腹複蝮鰒鍑馥輹覆副幅福蝠偪輻腷楅葍匐蔔祓紱韍黻帗芾甶宓勿沕芴惚唿曶忽笏囫寣𥇰斛觳蔛槲欻縠鶻搰核鵠貉軱𮝴
ku,1,姑咕沽估蛄酤鴣菇辜鈷𨬟家孤泒呱柧菰罛笟箛箍
ku,3,古罟估牯沽詁鈷嘏盬賈蠱股羖鼓皷瞽臌蛌凸
ku,5,故固凅堌痼鯝錮僱雇顧
ku,7,骨榾鶻滑搰蓇告梏牿鵠嚳谷唂鋊穀轂𨢋瀔淈汩
kʰu,1,枯骷刳挎鮬𱇦
kʰu,3,苦楛䇢𥯶
kʰu,5,庫褲袴絝
kʰu,7,窟堀哭酷矻刉嚳
y,1,淤瘀迂紓
y,2,于圩盂竽玗杅邘釪於余畬狳艅餘俞愉逾踰榆揄隃渝媮羭毹喻覦瑜窬牏歈蝓褕魚漁禺愚喁隅嵎齵舁臾萸諛腴與歟璵輿轝旟娛虞雩予伃妤如袽筎洳銣鴽蕠挐茹儒濡薷襦獳蠕顬嚅𩍥醹衙樗[(或音)]摴[(或音)]
y,3,羽雨語圄𣣄齬鋙俁麌噳禹瑀鄅萭與嶼鱮嫗傴圉庾瘐楰宇予伃妤窳噢汝籹女乳擩醹蕊蘂蕋繠
y,5,與譽鸒藇礜禺寓庽遇御禦籞馭裕飫饇喻諭愈癒瘉預澦蕷豫玉鈺尉𥸤龥雨芋語嫗棜孺茹洳銣
y,7,域棫蜮罭閾彧淢緎魊蔚熨鬱欝惌菀黦廿入役疫𧘣垼浴[(異讀)]欲[(異讀)]毓[(異讀)]育[(異讀)]郁[(異讀)]燠[(異讀)]獄[(異讀)]聿[(異讀)]矞[(異讀)]鴥[(異讀)]
tɕy,1,居㞐据裾琚崌椐腒拘跔駒俱車捄朱株珠硃侏洙茱蛛銖誅邾跦姝諸豬猪瀦櫫櫧且[(異讀)]疽[(異讀)]睢[(異讀)]
tɕy,2,佢渠磲蕖劬朐雊痀絇軥蒟鼩瞿氍癯臞衢鸜戵璩醵噱臄蘧籧除滁篨蜍儲廚厨櫥躕幮跦躇瀦[(俗音)]櫫[(俗音)]垂[(俗音)]槌[(俗音)]
tɕy,3,矩榘柜粔拒舉擧櫸莒筥枸蒟踽偊窶宁貯羜主拄炷𠰍鉒麈渚煑楮褚陼翥枓咀[(異讀)]沮[(異讀)]
tɕy,5,巨拒炬怇鉅距詎秬苣蚷䣰駏具埧椇颶豦據勮遽醵鐻臄倨据踞鋸句泃怐齣瞿懼愳惧屨窶齲虡簴劊佇竚苧紵住注註柱炷蛀駐著箸筯鑄馵屬聚[(異讀)]沮[(異讀)]最[(異讀)]足[(異讀)]
tɕy,7,局侷跼挶𫀸鋦匊掬菊鞠踘鞫椈躹橘劀鷸劇鵙[(異讀)]
tɕʰy,1,區嶇樞軀驅敺駈貙去佉呿胠祛阹袪魼砠[(異讀)]蛆[(異讀)]趨[(異讀)]
tɕʰy,2,渠[(俗音)]劬[(俗音)]瞿[(俗音)]
tɕʰy,3,杵處𣎴齲[(異讀)]取[(異讀)]娶[(異讀)]
tɕʰy,5,去處絮𨧱𦁐漆[(異讀)]娶[(或音)]趣[(或音)]覰[(或音)]
tɕʰy,7,屈詘出倔崛黜絀𨧱□齣𱌮曲[(或音)]蛐[(或音)]麯[(或音)]闃[(或音)]
ɕy,1,吁訏盱芋冔虚墟嘘歔喣呴姁嫗抒紓舒攄樗摴鄃輸書胥[(或音)]須[(或音)]需[(或音)]樨[(或音)]
ɕy,2,殊朱殳薯藷徐[(或音)]邪[(或音)]誰[(俗音)]
ɕy,3,許詡栩鄦憮咻序緒暑黍墅鼠癙醑[(或音)]湑[(或音)]糈[(或音)]姁[(或音)]煦[(或音)]
ɕy,5,酗序緒煦昫姁藇腧樹澍尌裋豎𥪡庻戍㖅𡂡恕墅杼署曙叙[(或音)]絮[(或音)]鱮[(或音)]壻[(或音)]
ɕy,7,朮怵訹述術沭秫鉥畜[(異讀)]勖[(異讀)]旭[(異讀)]續[(異讀)]藚[(異讀)]戌[(或音)]壻[(或音)]洫[(或音)]恤[(或音)]
ȵy,3,女
ȵy,5,女
tʃɿ˗,1,之芝支枝吱肢鳷知蜘䝷祇氏泜胝袛脂耆榰搘卮巵梔
tʃɿ˗,2,池杝𩚉馳遲遟墀𡂙蚳坻持歭踟簃治箈篪竾
tʃɿ˗,3,止址阯芷沚祉趾只咫枳軹旨恉指耆徵黹峙歭畤庤㣥坻抵砥扺厎祇紙秪帋
tʃɿ˗,5,志痣誌鋕䏯識幟智知至致緻輊㮹郅制猘製淛治菭痔乿質懫瘈忮置寘直植𰤙晣摯鷙騺贄觶遲騭疐𢷟雉[(或音)]滯[(或音)]滍[(或音)]彘[(或音)]豸[(或音)]
tʃɿ˗,7,隻只汁織職熾樴幟跖蹠摭䗪直值植殖埴稙置寘犆質懫躓鑕櫍礩執縶蟄摯鷙騺贄姪侄桎厔蛆郅咥挃銍庢輊窒螲膣昵馽炙湜陟騭擲[(或音)]秩[(或音)]紩[(或音)]
tʃʰɿ˗,1,蚩嗤媸鴟癡痴摛螭魑黐笞抬齝絺瓻郗鍉匙眵胵褫彲
tʃʰɿ˗,2,馳[(俗音)]遲[(俗音)]持[(俗音)]
tʃʰɿ˗,3,侈哆移誃豉扡恥耻齒褫豸廌
tʃʰɿ˗,5,翅饎糦眙啻𥭊傺雉稚穉彘滯懘蹛迣𢷟窒膣𡑌[(或音)]
tʃʰɿ˗,7,喫吃尺呎蚇斥彳叱赤赩敕勅鶒飭秩帙抶袟紩柣昳袠豑擲躑擿蹢螫
ʃɿ˗,1,尸屍鳲詩邿施葹𦂛𠷇蓍眵
ʃɿ˗,2,時峕塒蒔鰣茌禔
ʃɿ˗,3,史使駛矢始屎𦳊豕弛阤施
ʃɿ˗,5,是諟示沶眎視氏眂舐豉施式拭栻試弑軾世貰市柿柹鈰侍恃筮噬澨逝誓勢嗜耆諡謚肂仕[(或音)]事[(或音)]
ʃɿ˗,7,失十什拾石碩祏鼫溼濕食蝕實寔湜室釋識適飾奭襫射液螫匙[(異讀)]蝨[(異讀)]
ɹ̠ɿ˗,7,日衵馹釰
tsɿ,1,孜咨諮姿次𢫴粢資趑茲兹滋孶嵫鎡鶿鷀嗞貲髭頿齜淄輜錙緇鯔椔菑吱耔鄑鼒齊𪗋齍之[(俗音)]知[(俗音)]支[(俗音)]
tsɿ,2,祠詞辭辞辤慈𥔵瓷甆茨粢餈茈遲[(俗音)]池[(俗音)]持[(俗音)]
tsɿ,3,子仔虸籽耔秄姊姉秭胏笫紫訾呰𥬳茈訿啙梓鋅滓止[(俗音)]紙[(俗音)]旨[(俗音)]
tsɿ,5,字牸𦍺眥眦胔骴柴孶漬胾積恣絘剚倳自庤痔峙畤跱寺巳祀塒蒔廁[(俗音)]至[(俗音)]治[(俗音)]
tsʰɿ,1,雌疵玼庛恣差薺訾[(俗音)]𫖠[(俗音)]癡[(俗音)]蚩[(俗音)]
tsʰɿ,2,鷀[(異讀)]祠[(俗音)]辭[(俗音)]慈[(俗音)]
tsʰɿ,3,此泚佌玼跐恥[(俗音)]齒[(俗音)]侈[(俗音)]
tsʰɿ,5,次佽栨朿刺莿㓨廁厠賜儩𰂭嗣[(俗音)]翅[(俗音)]雉[(俗音)]
sɿ,1,私厶司思偲緦颸罳鍶斯澌嘶撕廝厮𤺊蟖絲鷥𦸷虒禠蜤鋖釃螄師獅溮尸[(俗音)]詩[(俗音)]施[(俗音)]
sɿ,3,死使[(俗音)]始[(俗音)]屎[(俗音)]
sɿ,5,四泗駟柶似佀姒耜祀禩汜戺伺笥飼飤嗣食俟竢涘騃廁肆兕思澌僿士仕事使是[(俗音)]世[(俗音)]市[(俗音)]巳[(或音)]寺[(或音)]賜[(或音)]儩[(或音)]
ɑ,1,阿啊錒
ɑ,3,阿
ɑ,7,嗄阿
pɑ,1,巴芭笆粑疤杷琶妑羓爸豝葩鈀扒叭
pɑ,2,爬筢跁鈀耙扒
pɑ,3,把靶
pɑ,5,杷弝耙吧羓𥝧欛霸覇灞壩垻伯罷䆉稗[(俗音)]
pɑ,7,八捌哵伯[(或音)]北[(或音)]拔[(異讀)]跋[(異讀)]魃[(異讀)]
pʰɑ,1,趴葩
pʰɑ,2,爬[(俗音)]鈀[(俗音)]扒[(俗音)]
pʰɑ,3,拍
pʰɑ,5,怕
pʰɑ,7,拔坺犮茇跋鈸軷胈魃鼥拍[(或音)]帕[(或音)]魄[(或音)]箔[(或音)]
mɑ,1,媽嗎螞麼嬤𥉞
mɑ,2,麻蔴嘛痳蟆
mɑ,3,馬嗎螞瑪碼鎷𧜗
mɑ,5,罵駡禡螞蕒
mɑ,7,嚜抹瀎袜[(或音)]袙[(或音)]
fɑ,1,花華嘩蘤
fɑ,2,划找華樺譁嘩驊釫鋘
fɑ,5,化華崋樺畫画嫿劃獲擭話䛡摦槬踝
fɑ,7,法砝珐琺伐閥垡筏栰乏發醱髮罰滑猾搰螖
tɑ,3,打
tɑ,5,大汏
tɑ,7,答畣荅搭褡瘩𦖿剳妲怛呾笪靼䵣𦍒達噠韃薘繨鐽㿯鎉耷𨨹嗒[(或音)]鞳[(或音)]澾[(或音)]闥[(或音)]撻[(或音)]
tʰɑ,1,他佗她牠跛[(又音)]
tʰɑ,7,沓踏誻塌榻搨拓𤭼毾蹋𧪦鰨䌈遢鎉闒闟遝嚃塔嗒鞳澾撻闥躂䍇漯濕狧獺達[(異讀)]
lɑ,1,啦拿哪那
lɑ,2,拏拿哪藍[(異讀)]
lɑ,3,那哪
lɑ,5,那落[(異讀)]
lɑ,7,拉啦垃剌辣辢喇揦攋瘌鬎蝲搚蠟臘臈腊邋鑞納内呐訥肭衲鈉氝豽軜焫魶捺南枘[(俗音)]汭[(俗音)]芮[(俗音)]蜹[(俗音)]蚋[(俗音)]
kɑ,1,枷[(俗音)]袈[(俗音)]家[(俗音)]
kɑ,2,跏[(俗音)]
kɑ,3,假[(俗音)]賈[(俗音)]
kɑ,5,架[(俗音)]價[(俗音)]嫁[(俗音)]尬[(異讀)]
kɑ,7,嘎軋釓呷鉀[(俗音)]甲[(俗音)]夾[(俗音)]挾[(俗音)]
kʰɑ,1,咖揢哈
kʰɑ,3,卡
kʰɑ,5,胯[(俗音)]
kʰɑ,7,喀洽[(俗音)]掐[(俗音)]咳[(或音)]髂[(或音)]
ŋɑ,1,呀[(俗音)]哈[(語音)]
ŋɑ,2,𤘅[(俗音)]芽[(俗音)]牙[(俗音)]
ŋɑ,3,啞[(俗音)]雅[(俗音)]
ŋɑ,5,亞[(俗音)]咬[(俗音)]
ŋɑ,7,鴨[(俗音)]壓[(俗音)]
xɑ,1,哈疨蝦[(俗音)]
xɑ,2,蝦[(或音)]蛤[(或音)]
